dictionary,dv,segment,lag_k,family,add_ar1,beta,se_hac_q4,t,p,q_bh,reject_bh,R2,R2_adj,sample_N,sample_start,sample_end,nw_lag_fixed,nw_lag_auto_suggest,lb_m5_p,lb_m10_p,m_tests,alpha_bh,N,const
LM,fx_ret,H_L,4,prediction_k1_5,False,0.0003472108275567394,0.000386565992266572,0.8981928946230385,0.3690827208075871,0.5032946192830733,False,0.013743130623805278,-0.0021642382371009905,64,2020-01-08,2020-04-17,4,3,0.09427918003045202,0.07571001882820298,15.0,0.05,64,0.00018550149696379853
LM,fx_ret,H_L,5,prediction_k1_5,False,-0.00029347935063539526,0.0002732823123571752,-1.0739053987944265,0.2828650833866253,0.5032946192830733,False,0.009587259796028591,-0.0063871392395193904,64,2020-01-08,2020-04-17,4,3,0.08836236878435108,0.09596789065824403,15.0,0.05,64,0.00015628895492682563
LM,fx_ret,F_L,0,diagnostic_k0,False,0.00018519481837402202,0.00038490633762043456,0.48114255410532397,0.6304151856473104,0.6304151856473104,False,0.003149125997800706,-0.012187041294540846,67,2020-01-03,2020-04-17,4,3,0.10274784873231298,0.2147700318727048,1.0,0.05,67,0.00019020496540457252
LM,fx_ret,HP_L,0,diagnostic_k0,False,-0.00027083081628624786,0.00027252661925853446,-0.9937774776757573,0.3203312133268509,0.3203312133268509,False,0.006463460622232908,-0.008821716906655785,67,2020-01-03,2020-04-17,4,3,0.18309029930534945,0.26457033279706915,1.0,0.05,67,0.00018988394155525397
LM,fx_ret,H_L,0,diagnostic_k0,False,-0.0004162240471544792,0.00021568684323326407,-1.9297609483965386,0.0536364642405736,0.0536364642405736,False,0.01710420130255841,0.001982727476444013,67,2020-01-03,2020-04-17,4,3,0.28624346616864327,0.28733527357422334,1.0,0.05,67,0.00019335326887028666
LM,d_vix_log,F_L,1,prediction_k1_5,True,-0.009496184511362103,0.020470444468570017,-0.46389732894868935,0.6427213066072832,0.803401633259104,False,0.04341483924706935,0.012051391353530616,64,2020-01-08,2020-04-17,4,3,0.6568169784947371,0.5384487915257047,15.0,0.05,64,0.01795463292442782
LM,d_vix_log,F_L,2,prediction_k1_5,True,-0.012035525639393703,0.01894636552803196,-0.635241921284936,0.5252706460305359,0.7162781536780035,False,0.04591425483780487,0.01463275499642136,64,2020-01-08,2020-04-17,4,3,0.6241892492369754,0.46390640464823807,15.0,0.05,64,0.017451192954925067
LM,d_vix_log,F_L,3,prediction_k1_5,True,-0.029878499553518713,0.015288285263870105,-1.9543394852873914,0.05066108215616403,0.25330541078082014,False,0.08230238505833287,0.052213938666802795,64,2020-01-08,2020-04-17,4,3,0.4212177978468332,0.37956633228970027,15.0,0.05,64,0.016087612209327043
LM,d_vix_log,F_L,4,prediction_k1_5,True,-0.02517775140408008,0.00890080896011294,-2.8287037186067865,0.004673694483982084,0.07010541725973127,False,0.07635393587200479,0.04607045835961143,64,2020-01-08,2020-04-17,4,3,0.49528265702706464,0.47390220498450364,15.0,0.05,64,0.017549164462464392
LM,d_vix_log,F_L,5,prediction_k1_5,True,0.01089774346169803,0.015319530607895577,0.7113627525951357,0.476859474219931,0.7152892113298965,False,0.047143580680955366,0.01590238660492105,64,2020-01-08,2020-04-17,4,3,0.34192608056748935,0.35125910168289437,15.0,0.05,64,0.01912562912532109
LM,d_vix_log,HP_L,1,prediction_k1_5,True,0.019979815489740767,0.015108190741224096,1.3224492483553303,0.18601859871008342,0.4180442138244134,False,0.06636135374594032,0.03575025059006953,64,2020-01-08,2020-04-17,4,3,0.3264133777844729,0.266462403629195,15.0,0.05,64,0.018784852022066492
LM,d_vix_log,HP_L,2,prediction_k1_5,True,-0.02600989520987163,0.01626274040231545,-1.599355002073845,0.10974174466413289,0.41153154249049834,False,0.08121810968544974,0.051094113281694,64,2020-01-08,2020-04-17,4,3,0.5721155880902682,0.39711724181139235,15.0,0.05,64,0.01953886193445568
LM,d_vix_log,HP_L,3,prediction_k1_5,True,0.001069068312919189,0.016980061972353497,0.06296021266941303,0.949798187122279,0.96341012729732,False,0.039597946393933214,0.00810935447242278,64,2020-01-08,2020-04-17,4,3,0.5203348247432186,0.4482921159192853,15.0,0.05,64,0.01879715077255907
LM,d_vix_log,HP_L,4,prediction_k1_5,True,0.01314585549978142,0.010145947291342513,1.2956755167650746,0.19508729978472628,0.4180442138244134,False,0.04941138084956953,0.01824454087742422,64,2020-01-08,2020-04-17,4,3,0.43469030550902554,0.3412160853524928,15.0,0.05,64,0.019454553176613897
LM,d_vix_log,HP_L,5,prediction_k1_5,True,-0.0007177165457211442,0.01564515300184374,-0.04587469011243056,0.96341012729732,0.96341012729732,False,0.039562678933422024,0.008072930701730874,64,2020-01-08,2020-04-17,4,3,0.5200305242581784,0.44288753651592716,15.0,0.05,64,0.018765038072271128
LM,d_vix_log,H_L,1,prediction_k1_5,True,0.027648084042082154,0.013938974775103832,1.9835091524423971,0.047310585760082145,0.25330541078082014,False,0.09043389474188068,0.06061205522522095,64,2020-01-08,2020-04-17,4,3,0.34044400325953916,0.2907149610821144,15.0,0.05,64,0.018211152930936482
LM,d_vix_log,H_L,2,prediction_k1_5,True,-0.011685542574561635,0.014096702465453954,-0.8289557506940917,0.40712944651687644,0.6785490775281274,False,0.04803693529335229,0.016825031532478607,64,2020-01-08,2020-04-17,4,3,0.5754365575637593,0.4550882096414862,15.0,0.05,64,0.019274276827766383
LM,d_vix_log,H_L,3,prediction_k1_5,True,0.015097436181717272,0.012825131073208906,1.1771759754763913,0.23912527557446195,0.44835989170211615,False,0.05399898633643718,0.022982559658943247,64,2020-01-08,2020-04-17,4,3,0.6024954840331795,0.5425858034571847,15.0,0.05,64,0.01826149204654648
LM,d_vix_log,H_L,4,prediction_k1_5,True,0.01912924931058355,0.013661128955914991,1.4002685555721202,0.16143291329434417,0.4180442138244134,False,0.06061671701439486,0.029817265113227465,64,2020-01-08,2020-04-17,4,3,0.47639095669366527,0.3357179438054466,15.0,0.05,64,0.020131833024207114
LM,d_vix_log,H_L,5,prediction_k1_5,True,0.0027689461090961006,0.013079273420759357,0.21170488757435435,0.8323372747965986,0.9603891632268445,False,0.03996521926219687,0.008488669074072197,64,2020-01-08,2020-04-17,4,3,0.515387376562074,0.46252747696394536,15.0,0.05,64,0.019064897914119933
LM,d_vix_log,F_L,0,diagnostic_k0,True,-0.017323280732797826,0.018380811208885888,-0.9424655166700794,0.3459543578100128,0.3459543578100128,False,0.05554253727350056,0.025559760679008448,66,2020-01-06,2020-04-17,4,3,0.6494992683064114,0.5417085571566504,1.0,0.05,66,0.017653440615869785
LM,d_vix_log,HP_L,0,diagnostic_k0,True,-0.007915673754018731,0.01442917090694059,-0.548588259510545,0.5832880447236848,0.5832880447236848,False,0.04365838161724267,0.013298330240012146,66,2020-01-06,2020-04-17,4,3,0.5124701428012503,0.4590593026381654,1.0,0.05,66,0.01824854492451818
LM,d_vix_log,H_L,0,diagnostic_k0,True,-0.010822439602387247,0.01045304447986911,-1.0353385201057486,0.30051084649818605,0.30051084649818605,False,0.04697566503791417,0.016720924245466895,66,2020-01-06,2020-04-17,4,3,0.5128393939674756,0.47149092630270306,1.0,0.05,66,0.01811880805906284
